url_aviso,barrio,precio_detalle,estado_scraping
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/193658810,"Sector 30 de agosto, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/192593054,"Combia, Risaralda",$ 1.700.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/194246260,"Cerritos, Risaralda",$ 2.500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-la-estrella-la-palm-pereira/192314762,"La estrella la palm, Risaralda",$ 220.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/194040301,"Los sauces v etapa, Risaralda",$ 165.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193841825,"Cerritos, Risaralda",$ 460.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/192674847,"Los alamos, Risaralda",$ 890.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193452370,"Los alamos, Risaralda",$ 420.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193309256,"Los alamos, Risaralda",$ 800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193397475,"Pereira, Risaralda",$ 440.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-belmonte-a-pereira/194164288,"Belmonte a, Risaralda",$ 610.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193313677,"Cerritos, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193313224,"Los sauces, Valle del cauca",$ 250.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-altagracia-pereira/193311535,"Altagracia, Risaralda",$ 70.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/10336607,"Los alamos, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193841042,"Cerritos, Risaralda",$ 930.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-villa-belmonte-pereira/193811535,"El campin i-ii, Risaralda",$ 580.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-sector-plaza-de-bolivar-pereira/193547921,"San jorge, Risaralda",$ 1.000.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/10602198,"Cerritos, Risaralda",$ 3.000.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-condina-pereira/191958315,"Batara, Risaralda",$ 500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193092875,"Cerritos, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193665194,"Bosques de cantabria, Risaralda",$ 340.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193303722,"Galicia, Risaralda",$ 930.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/192285680,"Cerritos, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-centro-pereira/192386600,"Sector plaza de bolivar, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193913965,"Santa teresita, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193309832,"C. comercial la 14, terminal de transporte, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/194068242,"Cambulos, Risaralda",$ 720.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-niza-i-pereira/193552191,"Niza ii, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/192320075,"Tribunas corcega, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193765482,"Condina, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192749733,"Cerritos, Risaralda",$ 855.280.470,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193213347,"Bulevar de las villas, Risaralda",$ 750.000.000,ok
https://www.fincaraiz.com.co/consultorio-en-venta-en-sector-belmonte-pereira/193836277,"Sector belmonte, Risaralda",$ 520.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/192864864,"Avenida Sur, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193607525,"Cambulos, Risaralda",$ 440.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193303708,"Bosques de Santa Elena, Risaralda",$ 675.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/193662722,"Sector galeria central, Risaralda",$ 86.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193841769,"Cerritos, Risaralda",$ 1.350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centenario-pereira/193184430,"Centenario, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193311040,"Samaria i etapa, Risaralda",$ 370.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-condina-pereira/193310422,"Condina, Risaralda",$ 320.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192924482,"Cerritos, Risaralda",$ 1.950.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193841302,"Combia, Risaralda",$ 1.550.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-morelia-pereira/192947577,"Morelia, Risaralda",$ 200.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192320047,"Sector lago uribe, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193733956,"Pinares, Risaralda",$ 1.090.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193494508,"Cerritos, Risaralda",$ 7.512.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/194068365,"Samaria i etapa, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193303680,"Cerritos, Risaralda",$ 564.206.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/191891597,"Cambulos, Risaralda",$ 950.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192320802,"Combia, Risaralda",$ 245.360.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/193754291,"Los alamos, Risaralda",$ 850.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-universidad-pereira/192288384,"Los angeles, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193841439,"Cerritos, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/191967280,"Cerritos, Risaralda",$ 2.400.400.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193688384,"Sector plaza de bolivar, Risaralda",$ 210.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/192923548,"Los alamos, Risaralda",$ 950.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/7996938,"San jose sur, Risaralda",$ 470.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alamos-pereira/193829507,"Los alamos, Risaralda",$ 310.915.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192320184,"Cerritos, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/192320637,"San jose sur, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-cerritos-pereira/193635617,"Cerritos, Risaralda",$ 440.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-gamma-pereira/192107483,"Pinar de gama, Risaralda",$ 410.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/10520637,"La julita, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/192320019,"Tribunas corcega, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193495853,,,error_http_404
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193583317,"Sector lago uribe, Risaralda",$ 230.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193709927,"Cerritos, Risaralda",$ 2.200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-alfonso-lopez-pereira/194061142,"Alfonso lopez, Risaralda",$ 500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193604407,"Galicia, Risaralda",$ 830.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-primero-de-febrero-pereira/193870616,"Remigio antonio canarte, Risaralda",$ 420.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193535301,"Condina, Risaralda",$ 1.750.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/192893244,"Morelia, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-pereira/192007304,"Combia, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-elvira-pereira/193960057,"Niza ii, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-pinares-pereira/193479788,"Pinares, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193973664,"Cañaveral i, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193053782,"Cerritos, Risaralda",$ 850.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193332376,"Arabia, Risaralda",$ 1.818.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centenario-pereira/192647823,"Centenario, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/191373046,"Cerritos, Risaralda",$ 1.270.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/191797198,"Cambulos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/194258972,"Combia, Risaralda",$ 1.900.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-pereira/193840477,"Aeropuerto, Risaralda",$ 2.600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-la-hermosa-ii-etapa-pereira/193725483,"La hermosa ii etapa, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193447191,"Cambulos, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193960647,"Pereira, Risaralda",$ 2.000.000.000,ok
https://www.fincaraiz.com.co/bodega-en-venta-en-los-angeles-pereira/192599642,"Los angeles, Risaralda",$ 8.880.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-jardin-i-etapa-pereira/193032664,"Jardin i etapa, Risaralda",$ 2.600.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-maraya-pereira/193786790,"Sector 30 de agosto, Risaralda",$ 5.500.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cuba-pereira/193767677,"Torres de la acuarela, Risaralda",$ 348.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-angeles-pereira/192929300,"Los angeles, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193693669,"Morelia, Risaralda",$ 1.960.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193431126,"Pinares, Risaralda",$ 2.100.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/191373787,"Cerritos, Risaralda",$ 3.200.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-circunvalar-alamos-pereira/193364464,"La enseñanza, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193297486,"Cambulos, Risaralda",$ 520.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-belalcazar-pereira/193145186,"Belalcazar, Risaralda",$ 412.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/194191211,"Galicia, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193493051,"Pinares, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia-pereira/193808182,"Providencia, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193314141,"Combia, Risaralda",$ 9.000.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-circunvalar-alamos-pereira/193841053,"La julia, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-villa-belmonte-pereira/192320567,"Cambulos, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193098543,,,error_http_404
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193109390,"Sector belmonte, Risaralda",$ 355.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-berlin-pereira/193310461,"Berlin, Risaralda",$ 340.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/192321020,"Combia, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-berlin-pereira/193313976,"Berlin, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-combia-baja-pereira/193417642,"Combia baja, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/194067031,"Avenida 30 de agosto, Risaralda",$ 430.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/192610612,"Los corales, Risaralda",$ 530.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/191880638,"Condina, Risaralda",$ 178.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-pereira/193829409,"El poblado ii etapa, Risaralda",$ 605.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-pereira/193840572,"San jose sur, Risaralda",$ 390.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193548069,"Morelia, Risaralda",$ 508.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192685677,"Combia baja, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192319770,"Combia, Risaralda",$ 2.500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193301728,"Cerritos, Risaralda",$ 2.911.012.800,ok
https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/193693627,"Combia baja, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193309829,"Cerritos, Risaralda",$ 663.120.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193691169,"Cambulos, Risaralda",$ 790.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alamos-pereira/192179855,"Los alamos, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/192625578,"Olaya herrera, Risaralda",$ 230.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-corales-pereira/192320525,"Los corales, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-sur-pereira/192393915,"Avenida Sur, Risaralda",$ 390.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193781530,"Cerritos, Risaralda",$ 3.300.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-villa-pereira/194162115,"La villa, Risaralda",$ 250.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193413179,"Morelia, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-sector-belmonte-pereira/193073264,,,error_http_404
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193364243,"Cerritos, Risaralda",$ 1.650.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-galicia-pereira/193309815,"Cerritos, Risaralda",$ 260.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193301398,"Cerritos, Risaralda",$ 780.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193678303,"Combia baja, Risaralda",$ 2.900.000.000,ok
https://www.fincaraiz.com.co/bodega-en-venta-en-centro-pereira/192579374,"Sector plaza de bolivar, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/apartaestudio-en-venta-en-los-alpes-pereira/193362101,"San jose sur, Risaralda",$ 385.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193921115,"Cerritos, Risaralda",$ 449.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-morelia-pereira/192290070,,,error_http_404
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193310254,"San jose sur, Risaralda",$ 880.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-providencia-pereira/193681818,"Providencia, Risaralda",$ 370.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193829518,"Tribunas corcega, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/193309636,"San jorge, Risaralda",$ 300.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-san-luis/194019728,"San remo, Risaralda",$ 395.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-aeropuerto-pereira/194077836,"Aeropuerto, Risaralda",$ 260.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/4150306,"Los alamos, Risaralda",$ 750.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-venecia-pereira/193493420,"Venecia, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-la-villa-pereira/193311311,"La villa, Risaralda",$ 330.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/192169419,"Cerritos, Risaralda",$ 2.350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193303663,"Los alamos, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/193836685,"Morelia, Risaralda",$ 1.400.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192701823,"Cerritos, Risaralda",$ 1.490.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-los-corales-pereira/193302592,"Los corales, Risaralda",$ 1.600.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192321087,"Remigio antonio canarte, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193309004,"Galicia, Risaralda",$ 280.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-risaralda-pereira/192455029,"Arabia, Risaralda",$ 1.260.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193310995,"El porvenir, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/192321389,"Sector plaza de bolivar, Risaralda",$ 800.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193302729,"Cerritos, Risaralda",$ 2.500.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-la-bella-pereira/192580252,"La florida, Risaralda",$ 500.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centro-pereira/193840502,"Sector plaza de bolivar, Risaralda",$ 330.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/192888202,"Sector belmonte, Risaralda",$ 490.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-coodelmar-iv-etapa-pereira/193463734,"Coodelmar iv etapa, Risaralda",$ 220.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193151349,"Altagracia, Risaralda",$ 390.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193958997,"San jose sur, Risaralda",$ 975.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192171684,"Pinares, Risaralda",$ 850.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192128405,"Cerritos, Risaralda",$ 763.640.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193313727,"Cerritos, Risaralda",$ 550.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-pinares-pereira/193558228,"Mejia robledo, Risaralda",$ 240.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193310514,"Bosques de la salle, Risaralda",$ 320.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192706381,"Combia, Risaralda",$ 3.000.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193084975,"Galicia, Risaralda",$ 640.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193274581,"Barajas, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/194119988,"Cerritos, Risaralda",$ 3.900.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192320441,"Combia, Risaralda",$ 650.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/193134968,"Maraya, Risaralda",$ 360.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/191447051,,,error_http_404
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pueblito-cafetero-pereira/193625027,"Pueblito Cafetero, Risaralda",$ 2.900.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193462484,"Los angeles, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-pereira/193310651,"Jardin i etapa, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/194059889,"Cerritos, Risaralda",$ 1.300.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-tribunas-corcega-pereira/192767221,"Tribunas corcega, Risaralda",$ 1.950.000.000,ok
https://www.fincaraiz.com.co/edificio-en-venta-en-pereira/193841833,"El poblado ii etapa, Risaralda",$ 3.300.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193955289,"Cerritos, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-bosques-de-la-acuarela-pereira/193304376,"Bosques de la acuarela, Risaralda",$ 270.000.000,ok
https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/193068896,"Primero de febrero, Risaralda",$ 380.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193119960,"Pinares, Risaralda",$ 1.200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193462621,"Batara, Risaralda",$ 350.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-morelia-pereira/193697030,"Morelia, Risaralda",$ 85.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-villa-santana-pereira/193696563,"Villa santana intermedio, Risaralda",$ 135.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/193360932,"Los alamos, Risaralda",$ 700.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193941819,"Cerritos, Risaralda",$ 3.100.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-morelia-pereira/193308948,"Morelia, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193363225,"Condina, Risaralda",$ 3.800.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/192945636,"Los alamos, Risaralda",$ 1.550.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193336615,"Cerritos, Risaralda",$ 2.000.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-galeria-central-pereira/192623928,"Sector galeria central, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-belmonte-a-pereira/192531109,"Belmonte a, Risaralda",$ 285.000.000,ok
https://www.fincaraiz.com.co/local-en-venta-en-cerritos-pereira/194238290,"Cerritos, Risaralda",$ 1.110.120.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193588750,"Pinares, Risaralda",$ 1.150.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-centenario-pereira/193631109,"Centenario, Risaralda",$ 245.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/194058625,"Cerritos, Risaralda",$ 1.380.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193958927,"San jose sur, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192936450,"Pinares, Risaralda",$ 3.738.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-cuba-pereira/193841805,"Guadalupe, Risaralda",$ 520.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-condina-pereira/193817488,"Condina, Risaralda",$ 1.500.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/193309071,"Combia, Risaralda",$ 3.200.000.000,ok
https://www.fincaraiz.com.co/lote-en-venta-en-puerta-de-alcala-pereira/193845004,"Puerta de alcala, Risaralda",$ 450.000.000,ok
https://www.fincaraiz.com.co/finca-en-venta-en-combia-pereira/192319781,"Combia, Risaralda",$ 1.100.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193311364,"Santander, Risaralda",$ 200.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-circunvalar-alamos-pereira/193190411,"San jose, Risaralda",$ 455.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/194207231,"San jose, Risaralda",$ 2.800.000.000,ok
https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/192642862,"Morelia, Risaralda",$ 1.800.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/193815181,"Sector belmonte, Risaralda",$ 330.000.000,ok
https://www.fincaraiz.com.co/casa-en-venta-en-centenario-pereira/193687500,"Centenario, Risaralda",$ 600.000.000,ok
https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192797592,"Cambulos, Risaralda",$ 650.000.000,ok
